data de compra,nome no cartão,final do cartão,categoria,descrição,parcela,valor (em us$),cotação (em r$),valor,mes,ano
2025-04-02,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BRUNO SOUZA DE MACEDO,Única,0.0,0.0,105.0,4,2025
2025-04-02,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BAR DO BRUNO,Única,0.0,0.0,85.0,4,2025
2025-04-02,BRIAN TYLER,1114,Associação,MIX CENTER,Única,0.0,0.0,2646.0,4,2025
2025-04-03,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BRUNO SOUZA DE MACEDO,Única,0.0,0.0,105.0,4,2025
2025-04-03,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,54353906APARECIDA,Única,0.0,0.0,100.0,4,2025
2025-04-03,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,SAN CHICO PIZZARIA EXP,Única,0.0,0.0,200.0,4,2025
2025-04-04,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BRUNO SOUZA DE MACEDO,Única,0.0,0.0,220.0,4,2025
2025-04-07,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,SAN CHICO PIZZARIA EXP,Única,0.0,0.0,100.0,4,2025
2025-04-07,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,X CAO E CIA,Única,0.0,0.0,60.0,4,2025
2025-04-07,BRIAN TYLER,1114,Associação,MIX CENTER,Única,0.0,0.0,2782.0,4,2025
2025-04-08,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,SAN CHICO PIZZARIA EXP,Única,0.0,0.0,120.0,4,2025
2025-04-08,BRIAN TYLER,1114,TV por assinatura / Serviços de rádio,EBN         *SPOTIFY,Única,0.0,0.0,219.0,4,2025
2025-04-08,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,IFOOD  *IFD*JOEL BARB,Única,0.0,0.0,898.0,4,2025
2025-04-09,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BRUNO SOUZA DE MACEDO,Única,0.0,0.0,95.0,4,2025
2025-04-10,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,X CAO E CIA,Única,0.0,0.0,190.0,4,2025
2024-10-14,EVA MENDES,1117,Assistência médica e odontológica,FARMACIA SAO JOAO,6/6,0.0,0.0,8574.0,10,2024
2025-01-09,EVA MENDES,1117,Educacional,CFC JANAINA,4/10,0.0,0.0,21885.0,1,2025
2025-03-18,EVA MENDES,1117,Assistência médica e odontológica,FARMACIA SAO JOAO,Única,0.0,0.0,3658.0,3,2025
2025-03-27,EVA MENDES,1117,Associação,MIX CENTER,Única,0.0,0.0,2302.0,3,2025
2025-03-31,EVA MENDES,1117,Associação,MIX CENTER,Única,0.0,0.0,2066.0,3,2025
2025-04-01,EVA MENDES,1117,Associação,MIX CENTER,Única,0.0,0.0,1499.0,4,2025
2025-04-01,EVA MENDES,1117,Restaurante / Lanchonete / Bar,IFD*REFINARE PIZZARIA,Única,0.0,0.0,10887.0,4,2025
2025-04-07,EVA MENDES,1117,TV por assinatura / Serviços de rádio,NETFLIX.COM,Única,0.0,0.0,209.0,4,2025
2025-04-07,EVA MENDES,1117,Supermercados / Mercearia / Padarias / Lojas de Conveniência,FRUTEIRA TERRIBILE LTD,Única,0.0,0.0,4556.0,4,2025
2024-10-12,VIN DIESEL,1115,Departamento / Desconto,HUB*NETSHOES,7/10,0.0,0.0,5299.0,10,2024
2024-10-28,VIN DIESEL,1115,Assistência médica e odontológica,OPTICA RUDI,7/10,0.0,0.0,1620.0,10,2024
2024-11-16,VIN DIESEL,1115,Supermercados / Mercearia / Padarias / Lojas de Conveniência,COTRIJAL,6/10,0.0,0.0,4849.0,11,2024
2025-04-14,VIN DIESEL,1115,Relacionados a Automotivo,POSTOSHOPPING,Única,0.0,0.0,27335.0,4,2025
2025-04-16,VIN DIESEL,1115,Associação,STOK CENTER 80,Única,0.0,0.0,95177.0,4,2025
2025-04-16,VIN DIESEL,1115,Supermercados / Mercearia / Padarias / Lojas de Conveniência,KATIELI PICCOLI 03390,Única,0.0,0.0,240.0,4,2025
2025-04-19,VIN DIESEL,1115,Supermercados / Mercearia / Padarias / Lojas de Conveniência,SUPERMERCADO DO MANO,Única,0.0,0.0,18059.0,4,2025
2025-04-19,VIN DIESEL,1115,Supermercados / Mercearia / Padarias / Lojas de Conveniência,SUPERMERCADO DO MANO,Única,0.0,0.0,1425.0,4,2025
2025-04-22,VIN DIESEL,1115,-,Inclusao de Pagamento    ,Única,0.0,0.0,-849218.0,4,2025
2025-04-25,VIN DIESEL,1115,Relacionados a Automotivo,REDE MAIS,Única,0.0,0.0,36511.0,4,2025
2025-04-26,VIN DIESEL,1115,Empresa para empresa,AMAZON MUSIC,Única,0.0,0.0,349.0,4,2025
2025-04-30,VIN DIESEL,1115,Departamento / Desconto,QUERO QUERO FL 122,Única,0.0,0.0,16225.0,4,2025
2025-04-30,VIN DIESEL,1115,Serviços Profissionais,BLU    *CASSIO ANDRE D,Única,0.0,0.0,3300.0,4,2025
2025-05-02,VIN DIESEL,1115,Transporte,VIA SUL  FPAY,Única,0.0,0.0,55.0,5,2025
2025-05-04,VIN DIESEL,1115,Relacionados a Automotivo,REDE MAIS,Única,0.0,0.0,25229.0,5,2025
2025-05-05,VIN DIESEL,1115,Relacionados a Automotivo,BUFFON 17,Única,0.0,0.0,1099.0,5,2025
2025-05-06,VIN DIESEL,1115,Departamento / Desconto,QUERO QUERO*QUERO-QUER,Única,0.0,0.0,1048.0,5,2025
2025-05-06,VIN DIESEL,1115,Supermercados / Mercearia / Padarias / Lojas de Conveniência,CASA DE CARNES GOEDEL,Única,0.0,0.0,6813.0,5,2025
2025-05-07,VIN DIESEL,1115,-,Estorno Tarifa,Única,0.0,0.0,-980.0,5,2025
2025-05-07,VIN DIESEL,1115,-,Anuidade Diferenciada,8/12,0.0,0.0,980.0,5,2025
2025-05-09,VIN DIESEL,1115,Restaurante / Lanchonete / Bar,RESTAURANTE PANELA VEL,Única,0.0,0.0,1784.0,5,2025
2025-05-10,VIN DIESEL,1115,Supermercados / Mercearia / Padarias / Lojas de Conveniência,EVINO,Única,0.0,0.0,996.0,5,2025
2025-05-10,VIN DIESEL,1115,Supermercados / Mercearia / Padarias / Lojas de Conveniência,PADARIA VENEZA,Única,0.0,0.0,12864.0,5,2025
2025-05-12,VIN DIESEL,1115,Construção,FIRECONECT,Única,0.0,0.0,800.0,5,2025
2024-12-19,VIN DIESEL,1122,T&E Companhia aérea,AMERICAN AIR*CAPTURERE,5/6,0.0,0.0,61185.0,12,2024
2025-02-22,VIN DIESEL,1122,Departamento / Desconto,HUB*NETSHOES,3/3,0.0,0.0,7066.0,2,2025
2025-02-23,VIN DIESEL,1122,Casa / Escritório Mobiliário,MERCADOLIVRE*CATHYELE,3/3,0.0,0.0,7598.0,2,2025
2025-04-12,VIN DIESEL,1122,Educacional,KIWIFY      *MAVENAI,Única,0.0,0.0,1250.0,4,2025
2025-04-13,VIN DIESEL,1122,Elétrico,OPENAI                 +1,Única,0.0,0.0,126.0,4,2025
2025-04-13,VIN DIESEL,1122,Elétrico,OPENAI                 +1,Única,6.01,6.22,3739.0,4,2025
2025-04-21,VIN DIESEL,1122,Elétrico,OPENAI *CHATGPT SUBSCR +1,Única,0.0,0.0,418.0,4,2025
2025-04-21,VIN DIESEL,1122,Elétrico,OPENAI *CHATGPT SUBSCR +1,Única,20.0,6.19,12378.0,4,2025
2025-05-08,VIN DIESEL,1122,Empresa serviços,GOOGLE YOUTUBEPREMIUM,Única,0.0,0.0,269.0,5,2025
2025-05-10,VIN DIESEL,1122,Seguro,HDI SEGUROS SA 04/10,Única,0.0,0.0,25948.0,5,2025
2025-01-23,CHARLIZE THERON,1153,Departamento / Desconto,GRAZZIOTIN SA,4/5,0.0,0.0,5099.0,1,2025
2025-01-27,CHARLIZE THERON,1153,Departamento / Desconto,DELTASSUL 45,4/5,0.0,0.0,358.0,1,2025
2025-02-13,CHARLIZE THERON,1153,Vestuário / Roupas,JACSONMARCELO,3/3,0.0,0.0,4969.0,2,2025
2025-04-11,CHARLIZE THERON,1153,Especialidade varejo,ROSINEI CARMEN GIRARDI,Única,0.0,0.0,935.0,4,2025
2025-04-11,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,S.C.MERCADO,Única,0.0,0.0,7513.0,4,2025
2025-04-14,CHARLIZE THERON,1153,Assistência médica e odontológica,HOSPITAL PRONTOCLINICA,Única,0.0,0.0,4331.0,4,2025
2025-04-14,CHARLIZE THERON,1153,Assistência médica e odontológica,SB SERVICOS DE SAUDE,1/2,0.0,0.0,3250.0,4,2025
2025-04-14,CHARLIZE THERON,1153,Associação,MIX CENTER,Única,0.0,0.0,15372.0,4,2025
2025-04-15,CHARLIZE THERON,1153,Associação,MIX CENTER,Única,0.0,0.0,1364.0,4,2025
2025-04-16,CHARLIZE THERON,1153,Associação,MIX CENTER,Única,0.0,0.0,7262.0,4,2025
2025-04-17,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,COMERCIAL ZAFFARI 1,Única,0.0,0.0,8786.0,4,2025
2025-04-17,CHARLIZE THERON,1153,Especialidade varejo,PEROLAS,Única,0.0,0.0,370.0,4,2025
2025-04-17,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,CASA DE CARNES GOEDEL,Única,0.0,0.0,12496.0,4,2025
2025-04-17,CHARLIZE THERON,1153,Materiais de construção para casa,BENEVENUTO,Única,0.0,0.0,578.0,4,2025
2025-04-19,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,MERCADO DO ALEMAO,Única,0.0,0.0,1696.0,4,2025
2025-04-22,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,COMERCIAL ZAFFARI 1,Única,0.0,0.0,8714.0,4,2025
2025-04-23,CHARLIZE THERON,1153,Associação,MIX CENTER,Única,0.0,0.0,1744.0,4,2025
2025-04-29,CHARLIZE THERON,1153,Associação,MIX CENTER,Única,0.0,0.0,11464.0,4,2025
2025-04-29,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,COMERCIAL ZAFFARI 1,Única,0.0,0.0,14408.0,4,2025
2025-04-30,CHARLIZE THERON,1153,Especialidade varejo,TENDADASARARAS,Única,0.0,0.0,1060.0,4,2025
2025-05-06,CHARLIZE THERON,1153,Materiais de construção para casa,SANDRO BENEVENUTO DOS,Única,0.0,0.0,633.0,5,2025
2025-05-08,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,S.C.MERCADO,Única,0.0,0.0,8789.0,5,2025
2025-04-14,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BRUNO SOUZA DE MACEDO,Única,0.0,0.0,105.0,4,2025
2025-04-15,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BRUNO SOUZA DE MACEDO,Única,0.0,0.0,100.0,4,2025
2025-04-16,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,X CAO E CIA,Única,0.0,0.0,80.0,4,2025
2025-04-16,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BRUNO SOUZA DE MACEDO,Única,0.0,0.0,100.0,4,2025
2025-04-19,BRIAN TYLER,1114,Associação,IFD*IFOOD CLUB,Única,0.0,0.0,595.0,4,2025
2025-04-22,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,X CAO E CIA,Única,0.0,0.0,80.0,4,2025
2025-04-23,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BRUNO SOUZA DE MACEDO,Única,0.0,0.0,110.0,4,2025
2025-04-24,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,X CAO E CIA,Única,0.0,0.0,60.0,4,2025
2025-04-24,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,SAN CHICO PIZZARIA EXP,Única,0.0,0.0,90.0,4,2025
2025-04-24,BRIAN TYLER,1114,Supermercados / Mercearia / Padarias / Lojas de Conveniência,LEV COMERCIO VAREJISTA,Única,0.0,0.0,1199.0,4,2025
2025-04-25,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BRUNO SOUZA DE MACEDO,Única,0.0,0.0,85.0,4,2025
2025-04-26,BRIAN TYLER,1114,Entretenimento,PPRO   *MICROSOFT,Única,0.0,0.0,5999.0,4,2025
2025-04-28,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BRUNO SOUZA DE MACEDO,Única,0.0,0.0,105.0,4,2025
2025-04-28,BRIAN TYLER,1114,Serviços pessoais,54738072LUCASDE,Única,0.0,0.0,500.0,4,2025
2025-04-29,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,X CAO E CIA,Única,0.0,0.0,60.0,4,2025
2025-04-30,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BRUNO SOUZA DE MACEDO,Única,0.0,0.0,105.0,4,2025
2025-05-05,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BRUNO SOUZA DE MACEDO,Única,0.0,0.0,65.0,5,2025
2025-05-05,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,X CAO E CIA,Única,0.0,0.0,190.0,5,2025
2025-05-05,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BRUNO SOUZA DE MACEDO,Única,0.0,0.0,95.0,5,2025
2025-05-06,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BRUNO SOUZA DE MACEDO,Única,0.0,0.0,110.0,5,2025
2025-05-06,BRIAN TYLER,1114,Associação,MIX CENTER,Única,0.0,0.0,3294.0,5,2025
2025-05-07,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,X CAO E CIA,Única,0.0,0.0,80.0,5,2025
2025-05-07,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,ANETO LANCHERIA E BIST,Única,0.0,0.0,80.0,5,2025
2025-05-07,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BRUNO SOUZA DE MACEDO,Única,0.0,0.0,100.0,5,2025
2025-05-08,BRIAN TYLER,1114,TV por assinatura / Serviços de rádio,EBN         *SPOTIFY,Única,0.0,0.0,219.0,5,2025
2025-05-08,BRIAN TYLER,1114,Associação,MIX CENTER,Única,0.0,0.0,2944.0,5,2025
2025-05-09,BRIAN TYLER,1114,Associação,MIX CENTER,Única,0.0,0.0,11704.0,5,2025
2025-05-10,BRIAN TYLER,1114,Entretenimento,APPLE.COM/BILL,Única,0.0,0.0,199.0,5,2025
2025-05-12,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,X CAO E CIA,Única,0.0,0.0,60.0,5,2025
2025-05-12,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BRUNO SOUZA DE MACEDO,Única,0.0,0.0,130.0,5,2025
2025-05-12,BRIAN TYLER,1114,Associação,MIX CENTER,Única,0.0,0.0,9003.0,5,2025
2025-01-09,EVA MENDES,1117,Educacional,CFC JANAINA,5/10,0.0,0.0,21885.0,1,2025
2025-04-11,EVA MENDES,1117,Consertos em Geral,BABY CONSERTOS,Única,0.0,0.0,600.0,4,2025
2025-04-11,EVA MENDES,1117,Supermercados / Mercearia / Padarias / Lojas de Conveniência,PADARIA VENEZA,Única,0.0,0.0,2694.0,4,2025
2025-04-15,EVA MENDES,1117,Restaurante / Lanchonete / Bar,IFD*REFINARE PIZZARIA,Única,0.0,0.0,11887.0,4,2025
2025-04-16,EVA MENDES,1117,Restaurante / Lanchonete / Bar,IFD*MOKAI SUSHI LOUNGE,Única,0.0,0.0,13598.0,4,2025
2025-04-17,EVA MENDES,1117,Associação,MIX CENTER,Única,0.0,0.0,1362.0,4,2025
2025-04-17,EVA MENDES,1117,Supermercados / Mercearia / Padarias / Lojas de Conveniência,PADARIA VENEZA,Única,0.0,0.0,9236.0,4,2025
2025-04-25,EVA MENDES,1117,Especialidade varejo,CERTAGRO COML PROD AGR,Única,0.0,0.0,249.0,4,2025
2025-04-25,EVA MENDES,1117,Associação,MIX CENTER,Única,0.0,0.0,2226.0,4,2025
2025-04-28,EVA MENDES,1117,Associação,MIX CENTER,Única,0.0,0.0,1597.0,4,2025
2025-04-30,EVA MENDES,1117,Associação,MIX CENTER,Única,0.0,0.0,21303.0,4,2025
2025-05-02,EVA MENDES,1117,Assistência médica e odontológica,FARMACIA SAO JOAO,Única,0.0,0.0,504.0,5,2025
2025-05-02,EVA MENDES,1117,Associação,MIX CENTER,Única,0.0,0.0,6026.0,5,2025
2025-05-02,EVA MENDES,1117,Supermercados / Mercearia / Padarias / Lojas de Conveniência,COMERCIAL ZAFFARI 1,Única,0.0,0.0,4775.0,5,2025
2025-05-05,EVA MENDES,1117,Associação,MIX CENTER,Única,0.0,0.0,4355.0,5,2025
2025-05-07,EVA MENDES,1117,TV por assinatura / Serviços de rádio,NETFLIX ENTRETENIMENTO,Única,0.0,0.0,209.0,5,2025
2025-05-07,EVA MENDES,1117,Associação,MIX CENTER,Única,0.0,0.0,2997.0,5,2025
2024-10-12,VIN DIESEL,1115,Departamento / Desconto,HUB*NETSHOES,8/10,0.0,0.0,5299.0,10,2024
2024-10-28,VIN DIESEL,1115,Assistência médica e odontológica,OPTICA RUDI,8/10,0.0,0.0,1620.0,10,2024
2024-11-16,VIN DIESEL,1115,Supermercados / Mercearia / Padarias / Lojas de Conveniência,COTRIJAL,7/10,0.0,0.0,4849.0,11,2024
2025-05-12,VIN DIESEL,1115,Relacionados a Automotivo,BUFFON 17,Única,0.0,0.0,1599.0,5,2025
2025-05-15,VIN DIESEL,1115,Restaurante / Lanchonete / Bar,RESTAURANTE PANELA VEL,Única,0.0,0.0,2806.0,5,2025
2025-05-15,VIN DIESEL,1115,Relacionados a Automotivo,ANTONIO CARLOS DA ROSA,Única,0.0,0.0,11500.0,5,2025
2025-05-15,VIN DIESEL,1115,Relacionados a Automotivo,COMERCIAL BUFFON COMBU,Única,0.0,0.0,26272.0,5,2025
2025-05-15,VIN DIESEL,1115,Transporte,EGR,Única,0.0,0.0,49.0,5,2025
2025-05-15,VIN DIESEL,1115,Relacionados a Automotivo,POSTOS COOPERCARGA,Única,0.0,0.0,8924.0,5,2025
2025-05-16,VIN DIESEL,1115,Relacionados a Automotivo,DELTA JANGADA,Única,0.0,0.0,2946.0,5,2025
2025-05-16,VIN DIESEL,1115,Transporte,VIA ARAUCARIA,Única,0.0,0.0,109.0,5,2025
2025-05-16,VIN DIESEL,1115,Transporte,VIA ARAUCARIA,Única,0.0,0.0,87.0,5,2025
2025-05-16,VIN DIESEL,1115,Supermercados / Mercearia / Padarias / Lojas de Conveniência,52972580HAMYNNIE,Única,0.0,0.0,820.0,5,2025
2025-05-16,VIN DIESEL,1115,T&E Hotel,IBISBUDGETCURITIBACENT,Única,0.0,0.0,3738.0,5,2025
2025-05-16,VIN DIESEL,1115,Restaurante / Lanchonete / Bar,BRANGUS PUB E RESTAURA,Única,0.0,0.0,15147.0,5,2025
2025-05-17,VIN DIESEL,1115,Relacionados a Automotivo,ALLPARK EMPREENDIMENTO,Única,0.0,0.0,320.0,5,2025
2025-05-17,VIN DIESEL,1115,Relacionados a Automotivo,HORA PARK,Única,0.0,0.0,350.0,5,2025
2025-05-17,VIN DIESEL,1115,Relacionados a Automotivo,AUTO POSTO SAFRA LTDA,Única,0.0,0.0,22658.0,5,2025
2025-05-17,VIN DIESEL,1115,Transporte,VIA ARAUCARIA,Única,0.0,0.0,115.0,5,2025
2025-05-17,VIN DIESEL,1115,Restaurante / Lanchonete / Bar,RESTAURANTE PASSA DOIS,Única,0.0,0.0,750.0,5,2025
2025-05-17,VIN DIESEL,1115,Relacionados a Automotivo,POSTO COLPANI &  BOTTE,Única,0.0,0.0,14979.0,5,2025
2025-05-20,VIN DIESEL,1115,-,Inclusao de Pagamento    ,Única,0.0,0.0,-82840.0,5,2025
2025-05-21,VIN DIESEL,1115,Empresa para empresa,SUPER COPIAS,Única,0.0,0.0,4615.0,5,2025
2025-05-21,VIN DIESEL,1115,Transporte,EGR,Única,0.0,0.0,49.0,5,2025
2025-05-21,VIN DIESEL,1115,Relacionados a Automotivo,POSTO TRADICAO,Única,0.0,0.0,2000.0,5,2025
2025-05-22,VIN DIESEL,1115,Restaurante / Lanchonete / Bar,GARAPAS PASSO FUNDO,Única,0.0,0.0,100.0,5,2025
2025-05-22,VIN DIESEL,1115,Relacionados a Automotivo,ANTONIO CARLOS DA ROSA,Única,0.0,0.0,5000.0,5,2025
2025-05-22,VIN DIESEL,1115,Relacionados a Automotivo,AUTO OK CAR SERVICE,Única,0.0,0.0,1200.0,5,2025
2025-05-26,VIN DIESEL,1115,Empresa para empresa,AMAZON MUSIC,Única,0.0,0.0,349.0,5,2025
2025-05-27,VIN DIESEL,1115,Supermercados / Mercearia / Padarias / Lojas de Conveniência,FRIGORIFICO GOEDEL LTD,Única,0.0,0.0,493.0,5,2025
2025-05-27,VIN DIESEL,1115,Supermercados / Mercearia / Padarias / Lojas de Conveniência,PADARIA VENEZA,Única,0.0,0.0,135.0,5,2025
2025-05-27,VIN DIESEL,1115,Relacionados a Automotivo,REDE MAIS,Única,0.0,0.0,2000.0,5,2025
2025-05-30,VIN DIESEL,1115,Relacionados a Automotivo,POSTOS TRADICAO,Única,0.0,0.0,38545.0,5,2025
2025-05-30,VIN DIESEL,1115,Supermercados / Mercearia / Padarias / Lojas de Conveniência,PADARIA VENEZA,Única,0.0,0.0,1195.0,5,2025
2025-05-30,VIN DIESEL,1115,Restaurante / Lanchonete / Bar,RESTAURANTE NETHER E E,Única,0.0,0.0,450.0,5,2025
2025-05-30,VIN DIESEL,1115,Relacionados a Automotivo,ABASTECEDORA KELI DIAS,Única,0.0,0.0,2275.0,5,2025
2025-06-02,VIN DIESEL,1115,Restaurante / Lanchonete / Bar,RESTAURANTE NETHER E E,Única,0.0,0.0,650.0,6,2025
2025-06-02,VIN DIESEL,1115,Relacionados a Automotivo,SIM TIO HUGO,Única,0.0,0.0,44227.0,6,2025
2025-06-03,VIN DIESEL,1115,Construção,FIRECONECT,Única,0.0,0.0,800.0,6,2025
2025-06-04,VIN DIESEL,1115,Restaurante / Lanchonete / Bar,RESTAURANTE E CHURRASC,Única,0.0,0.0,471.0,6,2025
2025-06-04,VIN DIESEL,1115,Restaurante / Lanchonete / Bar,DJL BAR E RESTAURANTE,Única,0.0,0.0,17779.0,6,2025
2025-06-05,VIN DIESEL,1115,Restaurante / Lanchonete / Bar,VENDRAMI SERVICOS EIRE,Única,0.0,0.0,19118.0,6,2025
2025-06-05,VIN DIESEL,1115,Restaurante / Lanchonete / Bar,ZUM SCHLAUCH,Única,0.0,0.0,420.0,6,2025
2025-06-06,VIN DIESEL,1115,Restaurante / Lanchonete / Bar,SAINT BURGER,Única,0.0,0.0,396.0,6,2025
2025-06-06,VIN DIESEL,1115,Relacionados a Automotivo,POSTO Z5 LTDA,Única,0.0,0.0,7694.0,6,2025
2025-06-06,VIN DIESEL,1115,Restaurante / Lanchonete / Bar,ROBERTO SCHULZ   CIA L,Única,0.0,0.0,320.0,6,2025
2025-06-08,VIN DIESEL,1115,-,Anuidade Diferenciada,9/12,0.0,0.0,980.0,6,2025
2025-06-08,VIN DIESEL,1115,-,Estorno Tarifa,Única,0.0,0.0,-980.0,6,2025
2025-06-10,VIN DIESEL,1115,Supermercados / Mercearia / Padarias / Lojas de Conveniência,EVINO,Única,0.0,0.0,996.0,6,2025
2025-06-10,VIN DIESEL,1115,Relacionados a Automotivo,COMERCIAL BUFFON COMBU,Única,0.0,0.0,10052.0,6,2025
2025-06-11,VIN DIESEL,1115,Associação,STOK CENTER 80,Única,0.0,0.0,14353.0,6,2025
2024-12-19,VIN DIESEL,1122,T&E Companhia aérea,AMERICAN AIR*CAPTURERE,6/6,0.0,0.0,61185.0,12,2024
2025-05-12,VIN DIESEL,1122,Educacional,KIWIFY      *MAVENAI,Única,0.0,0.0,1250.0,5,2025
2025-05-21,VIN DIESEL,1122,Seguro,ALLIANZ SEGU*1 DE 10,Única,0.0,0.0,12205.0,5,2025
2025-05-21,VIN DIESEL,1122,Elétrico,OPENAI *CHATGPT SUBSCR +1,Única,0.0,0.0,403.0,5,2025
2025-05-21,VIN DIESEL,1122,Elétrico,OPENAI *CHATGPT SUBSCR +1,Única,20.0,5.96,11917.0,5,2025
2025-05-22,VIN DIESEL,1122,Empresa para empresa,MERCADOLIVRE*UP2TECHD,Única,0.0,0.0,7540.0,5,2025
2025-05-26,VIN DIESEL,1122,Elétrico,OPENAI                 +1,Única,0.0,0.0,127.0,5,2025
2025-05-26,VIN DIESEL,1122,Elétrico,OPENAI                 +1,Única,6.06,5.99,3631.0,5,2025
2025-05-28,VIN DIESEL,1122,Educacional,UPF*PF10384469,Única,0.0,0.0,17515.0,5,2025
2025-05-28,VIN DIESEL,1122,Educacional,UPF*PF10393144,Única,0.0,0.0,37311.0,5,2025
2025-06-05,VIN DIESEL,1122,Elétrico,OPENAI                 +1,Única,6.36,5.93,377.0,6,2025
2025-06-05,VIN DIESEL,1122,Elétrico,OPENAI                 +1,Única,0.0,0.0,132.0,6,2025
2025-06-05,VIN DIESEL,1122,Elétrico,OPENAI                 +1,Única,0.0,0.0,14.0,6,2025
2025-06-05,VIN DIESEL,1122,Elétrico,OPENAI                 +1,Única,6.77,5.93,4013.0,6,2025
2025-06-08,VIN DIESEL,1122,Empresa para empresa,GOOGLE YOUTUBEPREMIUM,Única,0.0,0.0,269.0,6,2025
2025-06-10,VIN DIESEL,1122,Seguro,HDI SEGUROS SA 05/10,Única,0.0,0.0,25948.0,6,2025
2025-01-23,CHARLIZE THERON,1153,Departamento / Desconto,GRAZZIOTIN SA,5/5,0.0,0.0,5099.0,1,2025
2025-01-27,CHARLIZE THERON,1153,Departamento / Desconto,DELTASSUL 45,5/5,0.0,0.0,358.0,1,2025
2025-04-14,CHARLIZE THERON,1153,Assistência médica e odontológica,SB SERVICOS DE SAUDE,2/2,0.0,0.0,3250.0,4,2025
2025-05-13,CHARLIZE THERON,1153,Departamento / Desconto,SORDI,Única,0.0,0.0,1899.0,5,2025
2025-05-15,CHARLIZE THERON,1153,Serviços pessoais,ENDILS BELEZA E ES,Única,0.0,0.0,1300.0,5,2025
2025-05-15,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,COMERCIAL DI DOMENICO,Única,0.0,0.0,3875.0,5,2025
2025-05-19,CHARLIZE THERON,1153,Associação,MIX CENTER,Única,0.0,0.0,12568.0,5,2025
2025-05-20,CHARLIZE THERON,1153,Especialidade varejo,ROSINEI CARMEN GIRARDI,Única,0.0,0.0,180.0,5,2025
2025-05-20,CHARLIZE THERON,1153,Materiais de construção para casa,SANDRO BENEVENUTO DOS,Única,0.0,0.0,120.0,5,2025
2025-05-21,CHARLIZE THERON,1153,Associação,MIX CENTER,Única,0.0,0.0,6223.0,5,2025
2025-05-22,CHARLIZE THERON,1153,Departamento / Desconto,SORDI,Única,0.0,0.0,3499.0,5,2025
2025-05-23,CHARLIZE THERON,1153,Associação,MIX CENTER,Única,0.0,0.0,2529.0,5,2025
2025-05-23,CHARLIZE THERON,1153,Empresa para empresa,MP *GROWTHSUPPLEMENTS,1/2,0.0,0.0,7081.0,5,2025
2025-05-26,CHARLIZE THERON,1153,Associação,MIX CENTER,Única,0.0,0.0,7765.0,5,2025
2025-05-27,CHARLIZE THERON,1153,Especialidade varejo,PRATA FINA PASSO FUNDO,1/2,0.0,0.0,725.0,5,2025
2025-05-28,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,PADARIA VENEZA,Única,0.0,0.0,12245.0,5,2025
2025-05-28,CHARLIZE THERON,1153,Associação,MIX CENTER,Única,0.0,0.0,6472.0,5,2025
